month_date,grade,total_ecl_dcf,total_balance,ecl_rate_dcf
2007-06-01,E,-46.26599150447572,7500.0,-0.006168798867263429
2007-07-01,A,-456.7944459230503,64050.0,-0.007131841466402035
2007-07-01,B,-195.7945912633588,31500.0,-0.006215701309947899
2007-07-01,C,-429.01321648816895,73450.0,-0.005840887903174526
2007-07-01,E,-40.75981257480876,7330.515004215594,-0.0055602931787696805
2007-07-01,F,-24.351607759572445,2700.0,-0.009019113985026831
2007-08-01,A,-742.566151096371,107463.59086694736,-0.00690993242553895
2007-08-01,B,-410.3406138688856,67937.30292330327,-0.006039989758382564
2007-08-01,C,-521.1008909025976,95332.64631000526,-0.005466132653110957
2007-08-01,D,-192.48320995778252,34900.0,-0.005515278222286032
2007-08-01,E,-226.7785002806933,37159.08799285449,-0.006102908131768511
2007-08-01,F,-366.28927769175135,40391.03932202063,-0.009068577680595992
2007-09-01,A,-908.9095381391542,136251.66867238647,-0.006670813994393001
2007-09-01,B,-730.0874362911657,122897.1640211452,-0.005940636971619212
2007-09-01,C,-676.7650864265253,130944.59387961391,-0.0051683316307714125
2007-09-01,D,-266.372065797285,51942.193178803645,-0.0051282406362845884
2007-09-01,E,-197.73845568274072,36305.52125828738,-0.005446511958221875
2007-09-01,F,-343.7656876697294,41623.112512485226,-0.008259009644380002
2007-10-01,A,-1174.3236050267137,180443.53182778385,-0.006507983927888829
2007-10-01,B,-848.7041122575264,149624.33247427695,-0.0056722332405622165
2007-10-01,C,-1171.0248441064307,228715.44111051006,-0.005120007807171263
2007-10-01,D,-482.06195592994766,95638.36269814275,-0.005040466422992299
2007-10-01,E,-365.1576054529696,66267.29519034295,-0.005510374377045399
2007-10-01,F,-487.13242080361783,60671.69158947748,-0.008028990259571121
2007-11-01,A,-1553.2316859095786,242685.25595020942,-0.00640018974299884
2007-11-01,B,-1729.8246619850127,296535.09940283466,-0.005833456698611904
2007-11-01,C,-1786.4552423929074,351545.60760266514,-0.0050817168633551825
2007-11-01,D,-609.4828939729496,126364.08991543857,-0.00482322861171088
2007-11-01,E,-322.52634416909467,66203.49404945553,-0.004871742025098555
2007-11-01,F,-420.55616469294,59269.27963175854,-0.007095685442878091
2007-12-01,A,-1831.5585451406587,294141.5052797676,-0.006226793948710514
2007-12-01,B,-3164.415554434082,543096.460382717,-0.005826617894368408
2007-12-01,C,-3317.617022463991,639618.1772119576,-0.005186871075061074
2007-12-01,D,-1760.9630442142586,346881.93137787544,-0.0050765487761769736
2007-12-01,E,-1052.9094093543038,183963.18551275827,-0.005723478892907527
2007-12-01,F,-468.0048621078982,69848.85472343475,-0.006700251048652906
2008-01-01,A,-3619.104168592432,556800.2464246269,-0.006499825012348201
2008-01-01,B,-6284.039951503703,1068961.7350418293,-0.005878638818870166
2008-01-01,C,-5183.285173287245,1009604.9501033262,-0.0051339736129035135
2008-01-01,D,-3197.0794558242005,640753.4109448307,-0.004989562913305304
2008-01-01,E,-1896.0438377052367,336104.8318228372,-0.005641227552196133
2008-01-01,F,-1089.0985446562654,142148.13798843208,-0.007661715166081848
2008-01-01,G,-190.20173308945084,13875.0,-0.013708233015455916
2008-02-01,A,-4650.397036777129,723486.9004500625,-0.006427755684151624
2008-02-01,B,-10041.197252890002,1747970.258466952,-0.005744489761339865
2008-02-01,C,-6578.461811734452,1318288.4233907058,-0.004990153668204344
2008-02-01,D,-4459.262364901345,937564.8269166517,-0.0047562176362422005
2008-02-01,E,-2095.0272695868825,406691.81660694384,-0.005151387817600636
2008-02-01,F,-1361.8804701233971,185808.94402469406,-0.007329466712551807
2008-02-01,G,-163.0651888117385,13583.163719057306,-0.012004949081409989
2008-03-01,A,-5649.425514654619,904548.8004785633,-0.006245572943843071
2008-03-01,B,-14647.176850470096,2618712.576013238,-0.005593273956307624
2008-03-01,C,-10009.103693536172,2013117.9712157159,-0.004971940957584172
2008-03-01,D,-6851.667583628051,1458634.4226136312,-0.004697316529354215
2008-03-01,E,-3210.1532033203675,629459.5396416528,-0.0050998563071232295
2008-03-01,F,-1550.5092133026506,224409.35751770207,-0.006909289480855725
2008-03-01,G,-469.3817902668883,38286.86234301619,-0.01225960451033165
2008-04-01,A,-6035.862318385688,993815.6172840053,-0.006073422688688544
2008-04-01,B,-15488.114326666066,2944613.2633867855,-0.0052598127296527245
2008-04-01,C,-10384.85237246934,2247440.864061237,-0.004620745550431703
2008-04-01,D,-6638.380747258922,1571010.2085870018,-0.004225549083624107
2008-04-01,E,-2979.663229646247,661446.7312150192,-0.004504766731816588
2008-04-01,F,-1858.5127048625086,279841.1454584418,-0.006641313241545852
2008-04-01,G,-404.5015681985748,37451.723314355164,-0.010800612959872268
2008-05-01,A,-6094.901528460521,1022577.4051892208,-0.005960332682426816
2008-05-01,B,-14369.18786449833,2974656.167426421,-0.004830537398522297
2008-05-01,C,-9448.832624717812,2268226.4195936914,-0.004165736076035296
2008-05-01,D,-5924.026887105665,1597470.5127253546,-0.0037083794911488012
2008-05-01,E,-2587.1764559469293,668703.6173886488,-0.0038689434133018443
2008-05-01,F,-1546.9291206721762,248328.25885945896,-0.006229372072985293
2008-05-01,G,-343.03956186965866,36604.26081716096,-0.009371574625783276
2008-06-01,A,-5956.887246154452,1041386.8193201903,-0.005720148493950658
2008-06-01,B,-13319.500143770863,2957445.5907865437,-0.004503717730350026
2008-06-01,C,-8763.604370495996,2333997.6651150305,-0.0037547614127814836
2008-06-01,D,-5101.687412379195,1607664.6737109595,-0.0031733529359720338
2008-06-01,E,-2080.4530581418267,656741.7431382169,-0.0031678404485155098
2008-06-01,F,-1249.18266171199,242218.75906326697,-0.005157249861831331
2008-06-01,G,-284.84195364136417,35744.29286495688,-0.007968879247870604
2008-07-01,A,-6093.277898400046,1116578.410454371,-0.005457098078692475
2008-07-01,B,-12371.96388637099,3012739.931699808,-0.0041065489112399566
2008-07-01,C,-8151.787137483494,2409298.5210021497,-0.0033834691161860474
2008-07-01,D,-4387.029866617222,1629260.134322323,-0.0026926515749076314
2008-07-01,E,-1658.3695876510862,654966.4234736321,-0.0025319917605178574
2008-07-01,F,-964.7636995644941,236027.50436233077,-0.004087505403961163
2008-07-01,G,-229.76151851801325,34871.63478170253,-0.0065887796759838526
2008-08-01,A,-5643.904520036082,1120338.142759013,-0.005037679522485112
2008-08-01,B,-11001.477762666009,2958484.4718556814,-0.003718619403726475
2008-08-01,C,-7162.876203744682,2406002.471314228,-0.0029770859710846896
2008-08-01,D,-3654.986146783585,1654086.422885494,-0.0022096706050023633
2008-08-01,E,-1331.8927035114855,667543.2413018459,-0.0019952156221580827
2008-08-01,F,-817.0259808443884,243353.3999377277,-0.0033573641504637255
2008-08-01,G,-177.65734622708214,33986.09916201391,-0.0052273532593481295
2008-09-01,A,-5191.047048596002,1119545.3062819596,-0.004636745846253967
2008-09-01,B,-9293.666659796896,2894904.513564583,-0.003210353438688492
2008-09-01,C,-6014.935400844719,2397156.8940279554,-0.0025091955457023887
2008-09-01,D,-2616.3781567119586,1596021.7497007449,-0.001639312344711174
2008-09-01,E,-857.7270632480439,655830.841366433,-0.0013078480137667166
2008-09-01,F,-578.100255957844,240499.71905203105,-0.00240374607603086
2008-09-01,G,-128.3945749612227,33087.49583079443,-0.003880456097911352
2008-10-01,A,-5353.720864712045,1204754.0207272721,-0.00444382900791663
2008-10-01,B,-8705.032005720212,2973870.7740630847,-0.00292717225026791
2008-10-01,C,-5994.050137263756,2585236.187003815,-0.0023185696407145764
2008-10-01,D,-2251.5951893088704,1679105.9719109398,-0.0013409488304936454
2008-10-01,E,-730.8200078477639,687321.3839271773,-0.0010632871680378206
2008-10-01,F,-312.86497737216916,233675.25170951005,-0.0013388879442017363
2008-10-01,G,-81.84413629269,32175.631802268537,-0.0025436683511190473
2008-11-01,A,-5950.225525961299,1338544.4347094838,-0.004445295480424398
2008-11-01,B,-10656.980701278115,3462985.0229221587,-0.003077397283192831
2008-11-01,C,-6508.966653618043,2834581.757366658,-0.0022962705650321083
2008-11-01,D,-2648.1881617437693,1903688.886144254,-0.0013910824300221818
2008-11-01,E,-1271.273833052021,787761.8155701003,-0.0016137794545575998
2008-11-01,F,-59.82662829903246,226759.34761951523,-0.0002638331293818015
2008-11-01,G,-518.7127903842477,67750.31123840883,-0.007656242176643764
2008-12-01,A,-7538.031967870241,1640440.5571626762,-0.0045951265560686344
2008-12-01,B,-12261.075621225184,3933503.507210041,-0.00311708775618246
2008-12-01,C,-8988.756118452282,3472222.271233259,-0.002588761725573423
2008-12-01,D,-2897.1350414982444,2104824.3248782353,-0.001376426054780531
2008-12-01,E,-1498.265414962267,902005.0238667243,-0.001661038880403889
2008-12-01,F,-389.01972903702483,280750.78077038005,-0.0013856407735342883
2008-12-01,G,-421.0862001357588,66049.2650752607,-0.006375335132888256
2009-01-01,A,-9594.738949005116,2012185.0950328081,-0.004768318268876093
2009-01-01,B,-13631.120097008867,4412637.081742174,-0.003089109719312584
2009-01-01,C,-9827.613133253037,3886021.865251247,-0.002528964960576114
2009-01-01,D,-3994.6138666432607,2483236.5653703045,-0.001608632025780265
2009-01-01,E,-1471.067443470153,984723.277748775,-0.0014938891734470152
2009-01-01,F,-392.1393239801328,305745.0839931936,-0.0012825695146380916
2009-01-01,G,-328.5482884429992,64322.404312151964,-0.005107835939225439
2009-02-01,A,-11297.235902241113,2358169.8618634264,-0.004790679452291038
2009-02-01,B,-12546.958832102757,4508152.112934725,-0.002783171134821117
2009-02-01,C,-12268.749471277923,4560785.836637724,-0.00269005165134494
2009-02-01,D,-4920.58764037465,2836179.931312094,-0.0017349349334469947
2009-02-01,E,-2626.757170884534,1261128.1000645615,-0.0020828630896021277
2009-02-01,F,-279.36465782887205,319518.8248840274,-0.0008743292603503731
2009-02-01,G,-240.8782459426901,62569.33665853346,-0.003849781039828847
2009-03-01,A,-13548.172727836072,2787859.3327331995,-0.004859704565708317
2009-03-01,B,-11413.973608025863,4599083.90226935,-0.0024817928636600445
2009-03-01,C,-15014.463606359193,5381803.114781706,-0.0027898574671229317
2009-03-01,D,-5960.37108387688,3246277.2637221725,-0.001836063465830622
2009-03-01,E,-3484.4572980127873,1509508.04780531,-0.0023083396627655464
2009-03-01,F,-286.58792213119125,346878.67921443685,-0.0008261906519599769
2009-03-01,G,-157.86431036065903,60789.66385441827,-0.0025968939512269608
2009-04-01,A,-16322.305065782675,3302487.8794524097,-0.0049424269404098765
2009-04-01,B,-11319.804847818308,4812772.766760974,-0.002352033930626774
2009-04-01,C,-15993.007869366134,5928605.871327376,-0.002697600113158712
2009-04-01,D,-6693.621549901256,3663117.3500762493,-0.0018273019699360507
2009-04-01,E,-3804.7436897266816,1689236.7176933638,-0.002252344890372749
2009-04-01,F,-563.4154319873176,404510.38798970485,-0.001392833036469899
2009-04-01,G,-79.30340312402791,58982.9815794258,-0.0013445132985900154
2009-05-01,A,-17826.314741787388,3682024.8648391906,-0.004841443335164967
2009-05-01,B,-15331.741743099823,5765005.802130829,-0.0026594494904815173
2009-05-01,C,-16735.196477716418,6416298.786133811,-0.0026082321031998474
2009-05-01,D,-6429.297889407978,3909421.713059199,-0.001644564941134715
2009-05-01,E,-3435.608886005035,1769478.0598024847,-0.0019415945097327341
2009-05-01,F,-906.1327318478824,473306.97899440245,-0.0019144715207307322
2009-05-01,G,-5.000780489547083,57148.879360438164,-8.750443657883726e-05
2009-06-01,A,-20272.11210959909,4224498.586147596,-0.004798702543320208
2009-06-01,B,-19429.667067214585,6787114.192633408,-0.0028627287703959863
2009-06-01,C,-17372.68301792737,6991646.443296601,-0.00248477710634007
2009-06-01,D,-5697.087530728074,4051011.3669637465,-0.001406337088359757
2009-06-01,E,-2616.677057972517,1746518.7785850053,-0.0014982244050605036
2009-06-01,F,-602.3546571753296,459695.8425829403,-0.001310333053679184
2009-06-01,G,-307.96534319797263,83486.9404778477,-0.0036887846342828633
2009-07-01,A,-22336.48594268867,4750527.565758681,-0.004701895870195089
2009-07-01,B,-22489.184003984323,7694636.34374557,-0.0029227091443072813
2009-07-01,C,-17933.07691719244,7630185.763942588,-0.0023502805137376173
2009-07-01,D,-5208.610430046837,4300976.399431295,-0.0012110297630871809
2009-07-01,E,-2416.565900501115,1871470.9426861573,-0.001291265520282443
2009-07-01,F,-1105.479781396166,549441.5320687079,-0.0020120062224526654
2009-07-01,G,-1306.5202450061543,164509.76092286102,-0.007941901062142959
2009-08-01,A,-24998.3816733347,5370821.390756921,-0.004654480172503302
2009-08-01,B,-26688.287713535585,8841563.078041531,-0.0030185033435792927
2009-08-01,C,-18063.8440194913,8178847.007850854,-0.002208605198526377
2009-08-01,D,-4808.345854265834,4575938.2211617585,-0.0010507890670440631
2009-08-01,E,-3003.3073332729023,2121659.322143222,-0.0014155464555162757
2009-08-01,F,-1122.1600385650208,593553.6910271896,-0.0018905788229924708
2009-08-01,G,-1165.879330359051,168015.37379093707,-0.006939122915083737
2009-09-01,A,-28287.957969340172,6095336.568088652,-0.004640918127054399
2009-09-01,B,-31587.543804571276,10218014.379594767,-0.0030913583237513506
2009-09-01,C,-19126.67681730813,8954087.768372135,-0.0021360832406476828
2009-09-01,D,-4237.013268656577,4840938.902259869,-0.0008752461772815672
2009-09-01,E,-3753.779498533875,2398969.867222924,-0.0015647464146264143
2009-09-01,F,-1209.879830969112,630867.6016036596,-0.0019178030824433029
2009-09-01,G,-1070.4680886681663,150797.10794391175,-0.007098730892546836
2009-10-01,A,-30853.709423528246,6791158.385361761,-0.0045432174708269135
2009-10-01,B,-37244.75789830963,11785384.577515699,-0.0031602496849670596
2009-10-01,C,-20923.022287047574,9904907.531807225,-0.0021123894614723383
2009-10-01,D,-6752.298010587859,5665296.460670154,-0.00119187019734341
2009-10-01,E,-4357.742052113432,2691243.0925073302,-0.0016192301855769882
2009-10-01,F,-1603.9631581970198,704089.1519161131,-0.0022780682727918523
2009-10-01,G,-1017.683285644418,143538.43791838764,-0.00708997046646869
2009-11-01,A,-33740.685827900554,7546766.799189815,-0.004470879613177234
2009-11-01,B,-41939.685206725844,13218169.666423641,-0.003172881440102834
2009-11-01,C,-23239.71795614351,10982430.952427644,-0.0021160814082793224
2009-11-01,D,-10111.047288907592,6704602.281441515,-0.00150807562693095
2009-11-01,E,-4495.373455331942,2930742.004588166,-0.001533868709116769
2009-11-01,F,-1471.0825715498545,746253.1062527143,-0.0019712917229073226
2009-11-01,G,-1892.2595666641382,226277.04382278136,-0.00836257861025506
2009-12-01,A,-36525.42476725585,8310305.910674205,-0.004395196176874863
2009-12-01,B,-50143.88846550907,15352293.138198022,-0.003266214891425316
2009-12-01,C,-24657.581932589186,11942798.205918549,-0.002064640254942055
2009-12-01,D,-11163.501756224701,7439448.809759827,-0.0015005818363289605
2009-12-01,E,-3622.007408147924,3024429.4795046044,-0.00119758368733438
2009-12-01,F,-1815.6526733905014,842783.1904128256,-0.0021543532121246147
2009-12-01,G,-2553.769033355726,298544.6803206795,-0.008554059749490812
2010-01-01,A,-39021.196276969815,9041671.73447009,-0.004315705925067711
2010-01-01,B,-54988.57400580325,17035894.120681506,-0.0032278067482849255
2010-01-01,C,-26041.70849698218,12997800.550230656,-0.0020035473229753514
2010-01-01,D,-12290.141821183419,8228426.136245819,-0.0014936199970302874
2010-01-01,E,-4266.229479346919,3308865.150862886,-0.0012893331353302118
2010-01-01,F,-2225.223209451861,946249.0001744903,-0.0023516254273891176
2010-01-01,G,-2495.0652293032576,323031.5686887371,-0.0077239052499770465
2010-02-01,A,-40595.479045095366,9697922.156850977,-0.00418599761768733
2010-02-01,B,-60958.9761449932,19009004.966372143,-0.003206847294365623
2010-02-01,C,-27505.698684882376,14148919.195378654,-0.001944014119033653
2010-02-01,D,-13085.937509858191,9024138.035157334,-0.0014501038724004892
2010-02-01,E,-3473.1322040260843,3462264.106143707,-0.0010031390146878433
2010-02-01,F,-2067.7589827573806,988550.2329047219,-0.0020917085585843717
2010-02-01,G,-2575.5640480124525,359246.96550397965,-0.007169341136672513
2010-03-01,A,-43437.02440021706,10477598.217359968,-0.004145704339783498
2010-03-01,B,-66778.58946292904,20692871.00445218,-0.003227130225117688
2010-03-01,C,-28867.364173462272,15309095.042292874,-0.0018856349179173133
2010-03-01,D,-14096.08940663076,9830325.211469349,-0.0014339392749880145
2010-03-01,E,-3530.145499727746,3743274.700863172,-0.0009430634355832128
2010-03-01,F,-2308.8898702272218,1093685.1851934893,-0.002111110127014059
2010-03-01,G,-3018.1625691681697,424920.5953290714,-0.007102886050582728
2010-04-01,A,-45570.801474727385,11224348.994126448,-0.0040599950606109965
2010-04-01,B,-76272.49110671118,23456069.958443582,-0.003251716559587385
2010-04-01,C,-31449.392583862053,16715682.633314317,-0.0018814303474022345
2010-04-01,D,-15198.463198811958,10731856.589710837,-0.0014162007357965889
2010-04-01,E,-2841.628395396644,3888513.40674371,-0.0007307750027217366
2010-04-01,F,-1902.5016160008777,1094516.4958247556,-0.001738211916639299
2010-04-01,G,-2721.4030049664707,434336.58526060265,-0.006265654557590686
2010-05-01,A,-51032.2914298004,12400061.585615365,-0.0041154869334681515
2010-05-01,B,-81779.01183278528,25672732.636225387,-0.0031854424299730135
2010-05-01,C,-33691.5828257844,18124148.331406575,-0.001858933297704349
2010-05-01,D,-18107.603057929777,11893532.979771893,-0.0015224747002195694
2010-05-01,E,-5291.103859953082,4447443.990393453,-0.0011896954456046994
2010-05-01,F,-3445.8020133555765,1316434.076011271,-0.002617527209411187
2010-05-01,G,-2096.0596957000666,418987.62939904054,-0.00500267680624956
2010-06-01,A,-56653.78953940975,13704034.829397082,-0.004134095559789399
2010-06-01,B,-86048.120445218,27394487.896416403,-0.0031410742471471545
2010-06-01,C,-36481.783215934076,19361728.39690109,-0.0018842214118535568
2010-06-01,D,-21300.713924755142,12986119.298633646,-0.001640267845606218
2010-06-01,E,-9158.03259354124,5183020.3410756895,-0.0017669297033166905
2010-06-01,F,-5462.435264675374,1597116.7855458115,-0.0034201852451313367
2010-06-01,G,-4440.045230722546,543831.0672539152,-0.008164383202935856
2010-07-01,A,-63341.066456572415,15231291.61956968,-0.004158614255352426
2010-07-01,B,-93890.44742419594,29699700.95557465,-0.003161326356943424
2010-07-01,C,-41918.25987124955,21035527.977896444,-0.0019927362847890536
2010-07-01,D,-24457.32039240033,14248462.943896636,-0.0017164883320187657
2010-07-01,E,-11854.798970005571,5840395.9717247635,-0.0020297937036116162
2010-07-01,F,-7610.947804928747,1918418.5546170368,-0.003967303061478197
2010-07-01,G,-4429.8072451708185,567914.9527938458,-0.007800124337946156
2010-08-01,A,-64810.65234848547,16064806.816479312,-0.004034325036638633
2010-08-01,B,-101206.27939151137,31981513.72500493,-0.0031645243643481035
2010-08-01,C,-45916.439613099894,22501903.173688877,-0.0020405580478538928
2010-08-01,D,-27836.118214203256,15432689.9700792,-0.001803711359987905
2010-08-01,E,-17837.304260351248,6888613.019389264,-0.0025893897959059224
2010-08-01,F,-10741.677357130255,2315088.4360291595,-0.004639856167030225
2010-08-01,G,-9948.905344127525,849166.5632094365,-0.011716082303718487
2010-09-01,A,-68587.05728318472,17330161.84778347,-0.0039576697485925105
2010-09-01,B,-106744.06033195242,34170742.15699505,-0.003123843779614865
2010-09-01,C,-48149.45228860824,23846485.7149192,-0.002019142479282985
2010-09-01,D,-30606.5598490356,16672515.747005042,-0.0018357493442184088
2010-09-01,E,-23177.179314386518,7896246.771364035,-0.0029352146640653663
2010-09-01,F,-11560.375776531238,2509475.8806064217,-0.004606689335359399
2010-09-01,G,-13290.775080667836,1068314.344460178,-0.012440884229991032
2010-10-01,A,-79713.93466757133,19355629.67912602,-0.004118384986128269
2010-10-01,B,-112070.79515363566,36356483.97572213,-0.0030825531761672414
2010-10-01,C,-48372.20700618511,25016953.317612212,-0.0019335770584074498
2010-10-01,D,-31130.055517018864,17656005.693436015,-0.0017631425848821573
2010-10-01,E,-27754.372971523975,8874722.282819835,-0.0031273511538780635
2010-10-01,F,-14403.899977789504,2916835.6490566544,-0.004938193889137335
2010-10-01,G,-15552.381066653374,1224714.4014210135,-0.012698781894463095
2010-11-01,A,-88669.74706355027,21223433.16086438,-0.004177917229105782
2010-11-01,B,-113684.80636982637,37921136.63657964,-0.0029979271839695666
2010-11-01,C,-47449.80523833586,25930613.382342383,-0.0018298759284517006
2010-11-01,D,-30846.15905396019,18545638.18264044,-0.0016632568127439042
2010-11-01,E,-28442.22392113214,9418879.233215792,-0.0030197036416849143
2010-11-01,F,-15557.714128947908,3157829.247912804,-0.004926711645105865
2010-11-01,G,-20282.039381299535,1546573.8312222364,-0.013114174682026601
2010-12-01,A,-101993.2882465563,24076729.759200808,-0.004236176975304549
2010-12-01,B,-115264.88662378084,39663477.619570196,-0.0029060711148260095
2010-12-01,C,-50724.667503957,27168081.002754778,-0.0018670684726982975
2010-12-01,D,-33404.07843484088,19605546.89032244,-0.0017038075306804923
2010-12-01,E,-33299.215645561664,10379243.97025957,-0.003208250595224124
2010-12-01,F,-17878.873037422276,3552607.5676360186,-0.0050326056838637155
2010-12-01,G,-22881.307726192706,1781154.443338615,-0.012846335595302865
2011-01-01,A,-114080.87388467167,26568657.43869176,-0.00429381402308031
2011-01-01,B,-123968.93463672126,42159310.702115975,-0.0029404877018185988
2011-01-01,C,-55638.54762042914,28699700.645425472,-0.0019386455736184667
2011-01-01,D,-41097.962186243545,21187871.313817464,-0.0019396928354686537
2011-01-01,E,-39625.84861847312,11679727.577647494,-0.0033927031563911253
2011-01-01,F,-20828.67358228506,4108436.4358594324,-0.005069732465734977
2011-01-01,G,-22138.164783314067,1904176.1905307546,-0.011626111540205455
2011-02-01,A,-118175.46713035722,28228792.557995606,-0.00418634509030337
2011-02-01,B,-130826.5094295176,44315130.95851884,-0.002952186005091076
2011-02-01,C,-58072.33964194658,29970558.30815899,-0.0019376462408488848
2011-02-01,D,-46891.574665681765,22571500.965574693,-0.0020774681638230106
2011-02-01,E,-46697.65983403016,13275397.475631716,-0.0035176091653563108
2011-02-01,F,-26750.271937006928,5093664.3109709015,-0.005251675474449958
2011-02-01,G,-23710.40953317922,2341382.431625641,-0.010126670984165918
2011-03-01,A,-122308.46035863658,29885373.249171674,-0.0040925860065015775
2011-03-01,B,-138015.6634758626,46308279.51730962,-0.002980366900140904
2011-03-01,C,-65266.29036734679,31549694.70155529,-0.002068682153178788
2011-03-01,D,-56063.725052881266,24242151.495422028,-0.00231265467767861
2011-03-01,E,-58066.90212322811,15392363.497664407,-0.003772448729659939
2011-03-01,F,-35287.72377162162,6468308.857671376,-0.005455479097874336
2011-03-01,G,-25198.053492299838,2755834.5644352417,-0.0091435290846146
2011-04-01,A,-123416.34046437922,31232164.34212846,-0.003951578222771622
2011-04-01,B,-150874.26349272975,49653353.670373514,-0.003038551323125458
2011-04-01,C,-71277.57424890439,33448198.48983666,-0.0021309839533080474
2011-04-01,D,-62301.0624216621,26024069.612460814,-0.0023939784725995035
2011-04-01,E,-64488.08987317133,17055034.882662535,-0.003781176075970817
2011-04-01,F,-38035.1061110592,7145300.611848574,-0.005323093901464149
2011-04-01,G,-26233.45398759973,3125994.3716758415,-0.008392034939441049
2011-05-01,A,-126706.7602218418,33065968.32030309,-0.0038319385960350542
2011-05-01,B,-154804.80289595557,52448177.882720426,-0.0029515763777745565
2011-05-01,C,-78082.80803470833,35826610.65015446,-0.0021794639966695173
2011-05-01,D,-70192.39485725749,28097554.32940758,-0.00249816742177423
2011-05-01,E,-71623.28300718298,18981014.638819043,-0.0037734169837634786
2011-05-01,F,-41653.81638938983,8110070.835146603,-0.005136060736840268
2011-05-01,G,-24606.607574334117,3260369.252687862,-0.0075471842810590625
2011-06-01,A,-131719.4106567786,35259857.56475046,-0.0037356761982061852
2011-06-01,B,-163842.29754092864,55950157.02405545,-0.002928361710772064
2011-06-01,C,-86475.5156184497,38401692.62316527,-0.002251867293117298
2011-06-01,D,-75250.69559052508,30021898.05393315,-0.0025065269176299306
2011-06-01,E,-75075.45592691052,20461160.93792887,-0.0036691689271522755
2011-06-01,F,-45191.757329647655,9142303.097538428,-0.004943148006306591
2011-06-01,G,-25595.58712101214,3649655.9383102925,-0.007013150706162815
2011-07-01,A,-136140.8625192931,37510922.777175725,-0.0036293658603922894
2011-07-01,B,-172907.20437627472,59518895.498565994,-0.002905080864285202
2011-07-01,C,-93652.04595088908,41104183.5307841,-0.0022784066707163854
